policy,form,book_weight,season,games,log_loss,outcome_log_loss,brier_score,points,rounds,mean,maximum,at_least_18,at_least_20,at_least_22,at_least_24
fixed_420,none,0.5,2021,306,3.0336862007783756,0.9918881402725125,0.5903673337628678,372,34,10.941176470588236,18,1,0,0,0
fixed_420,none,0.5,2022,306,3.112657519312409,0.997046502999593,0.5957232815800815,409,34,12.029411764705882,23,5,2,1,0
fixed_420,none,0.5,2023,306,3.0451734704211892,0.9587894629415376,0.5697011846047025,399,34,11.735294117647058,21,2,2,0,0
fixed_420,none,0.5,2024,306,3.088208782180692,1.0023510622327199,0.598612307787947,397,34,11.676470588235293,23,5,2,1,0
fixed_420,none,0.5,2025,306,3.0770142862829277,0.9606000981413771,0.5678874242355609,431,34,12.676470588235293,25,4,2,1,1
fixed_420,none,1.0,2011,306,2.9811780684679396,0.9981445036744638,0.5953976378298501,391,34,11.5,18,2,0,0,0
fixed_420,none,1.0,2012,306,3.005941659851265,0.9892749203902308,0.5890123377315373,406,34,11.941176470588236,20,4,2,0,0
fixed_420,none,1.0,2013,306,3.0623952022458196,0.9415524825780632,0.5564234140449735,423,34,12.441176470588236,23,4,1,1,0
fixed_420,none,1.0,2014,306,2.9509635550456195,1.0018693789076831,0.59854510379583,415,34,12.205882352941176,20,5,2,0,0
fixed_420,none,1.0,2015,306,2.9520575348934255,0.9765623212585306,0.5807441494101531,399,34,11.735294117647058,19,3,0,0,0
fixed_420,none,1.0,2016,306,2.9697582560592637,0.9959530239959442,0.5975189531288768,397,34,11.676470588235293,20,3,2,0,0
fixed_420,none,1.0,2017,306,2.9133775361068515,0.995887086216629,0.5952808362730977,422,34,12.411764705882353,21,5,2,0,0
fixed_420,none,1.0,2018,306,3.120167815786886,0.9637468827443155,0.5716778227340811,391,34,11.5,18,3,0,0,0
fixed_420,none,1.0,2019,306,3.1198327986002266,0.9692796325510882,0.5768639928628359,395,34,11.617647058823529,20,2,1,0,0
fixed_420,none,1.0,2020,306,2.9664366249533565,0.988780756154332,0.5880071252216313,399,34,11.735294117647058,19,2,0,0,0
fixed_420,none,1.0,2021,306,3.029784765540365,0.9879867050345018,0.5869507953633869,383,34,11.264705882352942,17,0,0,0,0
fixed_420,none,1.0,2022,306,3.1115528934479806,0.9959418771351647,0.5944976890319831,402,34,11.823529411764707,23,4,3,1,0
fixed_420,none,1.0,2023,306,3.033265325054816,0.9468813175751642,0.559884469337762,425,34,12.5,21,3,1,0,0
fixed_420,none,1.0,2024,306,3.075886578526162,0.9900288585781899,0.5912994385243137,416,34,12.235294117647058,23,5,2,1,0
fixed_420,none,1.0,2025,306,3.0692801788426824,0.9528659907011321,0.5627941737583,430,34,12.647058823529411,21,4,3,0,0
fixed_420,residual_005,0.0,2011,306,2.9840527071251173,1.001651777317632,0.5974930390221929,393,34,11.558823529411764,19,2,0,0,0
fixed_420,residual_005,0.0,2012,306,3.0011498771915295,0.982921105907286,0.5847593488231513,440,34,12.941176470588236,20,5,1,0,0
fixed_420,residual_005,0.0,2013,306,3.0738871524165505,0.9526065031502199,0.5623771161899315,413,34,12.147058823529411,23,3,1,1,0
fixed_420,residual_005,0.0,2014,306,2.973127062156461,1.0244559197004968,0.6106888628086905,398,34,11.705882352941176,18,2,0,0,0
fixed_420,residual_005,0.0,2015,306,2.9661275145415633,0.9904604746113452,0.5903785453724628,399,34,11.735294117647058,18,3,0,0,0
fixed_420,residual_005,0.0,2016,306,2.972965731935232,0.999433637504853,0.5998095203024459,393,34,11.558823529411764,20,3,1,0,0
fixed_420,residual_005,0.0,2017,306,2.9316461353216368,1.0142248829299552,0.605919588366363,380,34,11.176470588235293,18,2,0,0,0
fixed_420,residual_005,0.0,2018,306,3.1343767627123063,0.9779341650364464,0.5808049127626379,412,34,12.117647058823529,18,4,0,0,0
fixed_420,residual_005,0.0,2019,306,3.144425269626003,0.9945345533150028,0.5932299926458032,414,34,12.176470588235293,22,6,2,1,0
fixed_420,residual_005,0.0,2020,306,2.9860846088748314,1.009308111858279,0.6025101626301892,372,34,10.941176470588236,16,0,0,0,0
fixed_420,residual_005,0.0,2021,306,3.0459814125866265,1.0040984759030067,0.5980023994377438,376,34,11.058823529411764,18,1,0,0,0
fixed_420,residual_005,0.0,2022,306,3.1200218197775684,1.0049677584106353,0.6009693083604859,409,34,12.029411764705882,23,3,2,1,0
fixed_420,residual_005,0.0,2023,306,3.064295952542001,0.9778175715110162,0.5843747959840161,391,34,11.5,21,3,3,0,0
fixed_420,residual_005,0.0,2024,306,3.1072253342402325,1.0216383569406833,0.6105021300954365,368,34,10.823529411764707,23,4,1,1,0
fixed_420,residual_005,0.0,2025,306,3.0919406552456077,0.9752684403155473,0.5761720724717502,426,34,12.529411764705882,25,4,2,1,1
fixed_420,residual_005,0.5,2011,306,2.9802162298059924,0.9978152999985068,0.5951793408561551,402,34,11.823529411764707,21,3,1,0,0
fixed_420,residual_005,0.5,2012,306,2.999669830708956,0.9814410594247125,0.5833427479395638,446,34,13.117647058823529,21,5,2,0,0
fixed_420,residual_005,0.5,2013,306,3.0656505608946,0.9443699116282689,0.5577987404995314,423,34,12.441176470588236,23,4,2,1,0
fixed_420,residual_005,0.5,2014,306,2.9582611216839565,1.0095899792279919,0.6026712354649368,422,34,12.411764705882353,19,4,0,0,0
fixed_420,residual_005,0.5,2015,306,2.9550747837084566,0.9794077437782386,0.5829544486215592,392,34,11.529411764705882,18,4,0,0,0
fixed_420,residual_005,0.5,2016,306,2.9685657515769437,0.9950336571465644,0.5970086417153374,397,34,11.676470588235293,20,4,1,0,0
fixed_420,residual_005,0.5,2017,306,2.920102394353193,1.0026811419615118,0.5990531566309264,406,34,11.941176470588236,18,3,0,0,0
fixed_420,residual_005,0.5,2018,306,3.1251729619370354,0.9687303642611752,0.5750746029171517,408,34,12.0,18,4,0,0,0
fixed_420,residual_005,0.5,2019,306,3.1287199260617604,0.97882920975076,0.583173391804181,414,34,12.176470588235293,20,4,1,0,0
fixed_420,residual_005,0.5,2020,306,2.9735560071318368,0.9967795101152845,0.5940449501596876,387,34,11.382352941176471,18,1,0,0,0
fixed_420,residual_005,0.5,2021,306,3.034072736437912,0.9921897997542921,0.5904115543575442,370,34,10.882352941176471,18,1,0,0,0
fixed_420,residual_005,0.5,2022,306,3.1128884899311418,0.9978344285642087,0.5961189144227043,411,34,12.088235294117647,23,4,2,1,0
fixed_420,residual_005,0.5,2023,306,3.044265127691591,0.957786746660606,0.5691015474511173,400,34,11.764705882352942,21,2,2,0,0
fixed_420,residual_005,0.5,2024,306,3.0883282754562438,1.0027412981566948,0.598874453277394,400,34,11.764705882352942,23,5,2,1,0
fixed_420,residual_005,0.5,2025,306,3.0773362991219217,0.9606640841918612,0.5678338919503936,434,34,12.764705882352942,25,5,2,1,1
fixed_420,residual_005,1.0,2011,306,2.9805474620926917,0.9981465322852064,0.595401632105715,390,34,11.470588235294118,18,2,0,0,0
fixed_420,residual_005,1.0,2012,306,3.007503691674475,0.9892749203902308,0.5890123377315373,405,34,11.911764705882353,20,4,1,0,0
fixed_420,residual_005,1.0,2013,306,3.0627799544178074,0.9414993051514765,0.5563934534886208,422,34,12.411764705882353,23,4,1,1,0
fixed_420,residual_005,1.0,2014,306,2.9505405213636475,1.0018693789076831,0.59854510379583,411,34,12.088235294117647,20,5,2,0,0
fixed_420,residual_005,1.0,2015,306,2.9522293611887487,0.9765623212585306,0.5807441494101531,399,34,11.735294117647058,19,3,0,0,0
fixed_420,residual_005,1.0,2016,306,2.969485118426323,0.9959530239959442,0.5975189531288768,397,34,11.676470588235293,20,3,2,0,0
fixed_420,residual_005,1.0,2017,306,2.913308338608311,0.9958870862166291,0.5952808362730977,426,34,12.529411764705882,21,5,2,0,0
fixed_420,residual_005,1.0,2018,306,3.1201894804201755,0.9637468827443155,0.5716778227340811,394,34,11.588235294117647,18,4,0,0,0
fixed_420,residual_005,1.0,2019,306,3.1191295696349552,0.969238853323955,0.5768321223659334,394,34,11.588235294117647,20,2,1,0,0
fixed_420,residual_005,1.0,2020,306,2.9654032317878625,0.9886267347713102,0.5878934378539917,393,34,11.558823529411764,19,2,0,0,0
fixed_420,residual_005,1.0,2021,306,3.0297824654835552,0.9878995287999354,0.5868875176381838,384,34,11.294117647058824,17,0,0,0,0
fixed_420,residual_005,1.0,2022,306,3.1109959385020978,0.9959418771351647,0.5944976890319831,403,34,11.852941176470589,23,4,3,1,0
fixed_420,residual_005,1.0,2023,306,3.0332868854144484,0.9468085043834636,0.5598541485538103,418,34,12.294117647058824,21,2,1,0,0
fixed_420,residual_005,1.0,2024,306,3.0756158358777395,0.9900288585781899,0.5912994385243137,417,34,12.264705882352942,23,5,2,1,0
fixed_420,residual_005,1.0,2025,306,3.0694001615700026,0.9527279466399421,0.5626907099154349,433,34,12.735294117647058,21,5,3,0,0
fixed_420,residual_010,0.0,2011,306,2.982282526188586,1.0002980514466684,0.5965575006780277,399,34,11.735294117647058,19,2,0,0,0
fixed_420,residual_010,0.0,2012,306,3.00364659763215,0.9836748798762603,0.5852189682305546,428,34,12.588235294117647,20,5,1,0,0
fixed_420,residual_010,0.0,2013,306,3.0746433734750176,0.9527272654870318,0.5621519934429412,407,34,11.970588235294118,23,3,1,1,0
fixed_420,residual_010,0.0,2014,306,2.97240215322512,1.023977841481618,0.6104812892194921,400,34,11.764705882352942,18,2,0,0,0
fixed_420,residual_010,0.0,2015,306,2.969245428127434,0.9932306718005411,0.5923177830367774,400,34,11.764705882352942,18,3,0,0,0
fixed_420,residual_010,0.0,2016,306,2.971920784996929,0.9984812142529713,0.5991079155849033,398,34,11.705882352941176,20,3,1,0,0
fixed_420,residual_010,0.0,2017,306,2.9320601544664004,1.0145651327833396,0.6063052932279939,377,34,11.088235294117647,18,2,0,0,0
fixed_420,residual_010,0.0,2018,306,3.1338729879248746,0.9771430418668804,0.5806059369376022,408,34,12.0,18,3,0,0,0
fixed_420,residual_010,0.0,2019,306,3.1441150325402107,0.9946328193736079,0.5933852354525032,396,34,11.647058823529411,22,4,2,1,0
fixed_420,residual_010,0.0,2020,306,2.9845729894464026,1.008458344520643,0.6020688783189914,375,34,11.029411764705882,16,0,0,0,0
fixed_420,residual_010,0.0,2021,306,3.047181836225999,1.0050326689790785,0.5982295636720194,382,34,11.235294117647058,18,1,0,0,0
fixed_420,residual_010,0.0,2022,306,3.1216833445234955,1.006967912637454,0.601986445803671,409,34,12.029411764705882,23,3,2,1,0
fixed_420,residual_010,0.0,2023,306,3.062555825854457,0.9757252958986842,0.583144368759355,388,34,11.411764705882353,21,3,3,0,0
fixed_420,residual_010,0.0,2024,306,3.1079936066265974,1.0224897512598985,0.6110061503410437,370,34,10.882352941176471,23,3,1,1,0
fixed_420,residual_010,0.0,2025,306,3.0928321952131905,0.9757081560258689,0.5761872197547061,420,34,12.352941176470589,25,4,2,1,1
fixed_420,residual_010,0.5,2011,306,2.979114226718354,0.997129751976436,0.5946987652738966,399,34,11.735294117647058,19,3,0,0,0
fixed_420,residual_010,0.5,2012,306,3.001695872409316,0.9817241546534267,0.5834841756341669,437,34,12.852941176470589,21,5,2,0,0
fixed_420,residual_010,0.5,2013,306,3.0664492997261026,0.944533191738117,0.5577773185265152,421,34,12.382352941176471,23,4,2,1,0
fixed_420,residual_010,0.5,2014,306,2.957709730904846,1.009285419161344,0.6025092686088845,424,34,12.470588235294118,19,4,0,0,0
fixed_420,residual_010,0.5,2015,306,2.9568580627984034,0.980843306471511,0.5839506025296977,396,34,11.647058823529411,18,4,0,0,0
fixed_420,residual_010,0.5,2016,306,2.967985076406166,0.9945455056622083,0.5966538377675866,396,34,11.647058823529411,20,4,1,0,0
fixed_420,residual_010,0.5,2017,306,2.9203629360228223,1.0028679143397614,0.5992536391349602,409,34,12.029411764705882,18,3,0,0,0
fixed_420,residual_010,0.5,2018,306,3.1250248250022024,0.9682948789442086,0.5749253011247762,415,34,12.205882352941176,18,4,0,0,0
fixed_420,residual_010,0.5,2019,306,3.128354718144592,0.9788725049779893,0.5832520663135354,409,34,12.029411764705882,20,3,1,0,0
fixed_420,residual_010,0.5,2020,306,2.972353386705901,0.9962387417801413,0.5937147621705513,390,34,11.470588235294118,18,1,0,0,0
fixed_420,residual_010,0.5,2021,306,3.0347392086681553,0.9925900414212353,0.5905170690971127,371,34,10.911764705882353,18,1,0,0,0
fixed_420,residual_010,0.5,2022,306,3.1134449711821706,0.9987295392961291,0.5965847964333726,418,34,12.294117647058824,23,4,2,1,0
fixed_420,residual_010,0.5,2023,306,3.0437332122332506,0.9569026822774781,0.5685837346192267,404,34,11.882352941176471,21,2,2,0,0
fixed_420,residual_010,0.5,2024,306,3.0887251682201997,1.0032213128535008,0.599198440095772,401,34,11.794117647058824,23,4,2,1,0
fixed_420,residual_010,0.5,2025,306,3.0779434107185164,0.9608193715311948,0.5678385446593996,437,34,12.852941176470589,25,5,2,1,1
fixed_420,residual_010,1.0,2011,306,2.980134391220012,0.998149916478094,0.5954071588138744,389,34,11.441176470588236,18,2,0,0,0
fixed_420,residual_010,1.0,2012,306,3.00924663814612,0.9892749203902308,0.5890123377315373,404,34,11.882352941176471,20,4,1,0,0
fixed_420,residual_010,1.0,2013,306,3.0633642548317805,0.9414481468437952,0.5563655079179386,423,34,12.441176470588236,23,4,1,1,0
fixed_420,residual_010,1.0,2014,306,2.9502936906511845,1.0018693789076831,0.59854510379583,411,34,12.088235294117647,20,5,2,0,0
fixed_420,residual_010,1.0,2015,306,2.952577077585423,0.9765623212585306,0.5807441494101531,400,34,11.764705882352942,19,3,0,0,0
fixed_420,residual_010,1.0,2016,306,2.969392594739902,0.9959530239959442,0.5975189531288768,407,34,11.970588235294118,20,3,2,0,0
fixed_420,residual_010,1.0,2017,306,2.91338210789969,0.995887086216629,0.5952808362730977,425,34,12.5,21,5,2,0,0
fixed_420,residual_010,1.0,2018,306,3.1204768288023095,0.9637468827443155,0.5716778227340811,400,34,11.764705882352942,18,4,0,0,0
fixed_420,residual_010,1.0,2019,306,3.1186844808435503,0.9692022676769476,0.57680342020765,392,34,11.529411764705882,20,2,1,0,0
fixed_420,residual_010,1.0,2020,306,2.964591166378299,0.9884765214525392,0.5877825113443282,396,34,11.647058823529411,19,3,0,0,0
fixed_420,residual_010,1.0,2021,306,3.029962472944533,0.9878133056976126,0.5868249855437105,385,34,11.323529411764707,17,0,0,0,0
fixed_420,residual_010,1.0,2022,306,3.1106573090212066,0.9959418771351647,0.5944976890319831,406,34,11.941176470588236,23,4,3,1,0
fixed_420,residual_010,1.0,2023,306,3.0335729543373118,0.9467424243815393,0.5598296746229843,418,34,12.294117647058824,21,2,1,0,0
fixed_420,residual_010,1.0,2024,306,3.075532713944889,0.9900288585781899,0.5912994385243137,410,34,12.058823529411764,23,5,2,1,0
fixed_420,residual_010,1.0,2025,306,3.0697198365410694,0.9525957973537477,0.56259068206988,433,34,12.735294117647058,21,5,3,0,0
fixed_420,residual_020,0.0,2011,306,2.9805167567630972,0.9987046956926782,0.5954388504230141,401,34,11.794117647058824,18,1,0,0,0
fixed_420,residual_020,0.0,2012,306,3.010068336356179,0.9860590668447069,0.5867445889198916,417,34,12.264705882352942,20,3,1,0,0
fixed_420,residual_020,0.0,2013,306,3.077746105185994,0.953962221102407,0.5623721761966938,404,34,11.882352941176471,23,4,1,1,0
fixed_420,residual_020,0.0,2014,306,2.97239366462125,1.0239341391420564,0.6106419206405946,399,34,11.735294117647058,18,3,0,0,0
fixed_420,residual_020,0.0,2015,306,2.976841811840138,0.9996065198988444,0.5967201052585983,384,34,11.294117647058824,18,2,0,0,0
fixed_420,residual_020,0.0,2016,306,2.9713840136337644,0.9975823626343304,0.598339845018959,401,34,11.794117647058824,20,3,1,0,0
fixed_420,residual_020,0.0,2017,306,2.934108045526289,1.0160335104363123,0.6076498507793597,379,34,11.147058823529411,18,2,0,0,0
fixed_420,residual_020,0.0,2018,306,3.135130358236476,0.9770207450510296,0.581085274311947,405,34,11.911764705882353,24,3,1,1,1
fixed_420,residual_020,0.0,2019,306,3.1455160176800687,0.9960783752855846,0.5945085440584379,388,34,11.411764705882353,20,4,1,0,0
fixed_420,residual_020,0.0,2020,306,2.98335893904897,1.0079077653418391,0.6020499609289002,379,34,11.147058823529411,17,0,0,0,0
fixed_420,residual_020,0.0,2021,306,3.051204535421426,1.0079782972408515,0.5993155996900178,382,34,11.235294117647058,18,1,0,0,0
fixed_420,residual_020,0.0,2022,306,3.1269403197463403,1.0122470444975198,0.6048246718791773,413,34,12.147058823529411,23,3,2,1,0
fixed_420,residual_020,0.0,2023,306,3.0612152907232213,0.9728904318289291,0.5815593247863425,388,34,11.411764705882353,23,3,3,1,0
fixed_420,residual_020,0.0,2024,306,3.1111565367266945,1.025258235753427,0.6127250288563655,375,34,11.029411764705882,23,3,1,1,0
fixed_420,residual_020,0.0,2025,306,3.096216881264453,0.9775998459016617,0.5768496460291604,414,34,12.176470588235293,25,5,2,1,1
fixed_420,residual_020,0.5,2011,306,2.9778444132567756,0.9960323521863566,0.593926167060332,398,34,11.705882352941176,19,3,0,0,0
fixed_420,residual_020,0.5,2012,306,3.0065159103592465,0.9825066408477748,0.5839199236188116,427,34,12.558823529411764,20,4,1,0,0
fixed_420,residual_020,0.5,2013,306,3.0689013026591376,0.9451174185755509,0.5579112661687448,423,34,12.441176470588236,23,4,2,1,0
fixed_420,residual_020,0.5,2014,306,2.957373997504188,1.0089144720249947,0.602339919306439,426,34,12.529411764705882,19,5,0,0,0
fixed_420,residual_020,0.5,2015,306,2.9611572247529296,0.983921932811636,0.5860739732601101,408,34,12.0,19,4,0,0,0
fixed_420,residual_020,0.5,2016,306,2.9676241366890648,0.9938224856896307,0.5961068508162449,404,34,11.882352941176471,20,4,1,0,0
fixed_420,residual_020,0.5,2017,306,2.921518961388624,1.0034444262986475,0.5998061381572517,403,34,11.852941176470589,18,3,0,0,0
fixed_420,residual_020,0.5,2018,306,3.1259107868966054,0.9678011737111594,0.5748602948666481,419,34,12.323529411764707,20,2,1,0,0
fixed_420,residual_020,0.5,2019,306,3.128713104006284,0.9792754616117992,0.5836203927470547,410,34,12.058823529411764,19,3,0,0,0
fixed_420,residual_020,0.5,2020,306,2.970901653631975,0.9954504799248443,0.5932784661379127,377,34,11.088235294117647,17,0,0,0,0
fixed_420,residual_020,0.5,2021,306,3.0369125663600065,0.9936863281794321,0.5909113130501324,373,34,10.970588235294118,18,1,0,0,0
fixed_420,residual_020,0.5,2022,306,3.1155384334488,1.000845158199979,0.5977276134846349,408,34,12.0,23,3,2,1,0
fixed_420,residual_020,0.5,2023,306,3.0438129922966772,0.9554881334023851,0.5677895749245957,411,34,12.088235294117647,21,3,2,0,0
fixed_420,residual_020,0.5,2024,306,3.0903506112823025,1.0044523103090348,0.6000317260045845,401,34,11.794117647058824,23,5,2,1,0
fixed_420,residual_020,0.5,2025,306,3.0800225295172585,0.9614054941544672,0.5680228749425944,435,34,12.794117647058824,25,5,3,1,1
fixed_420,residual_020,1.0,2011,306,2.979972791092912,0.998160730022493,0.5954227540843414,387,34,11.382352941176471,18,2,0,0,0
fixed_420,residual_020,1.0,2012,306,3.0132841899017024,0.9892749203902308,0.5890123377315373,400,34,11.764705882352942,20,3,1,0,0
fixed_420,residual_020,1.0,2013,306,3.065135640040354,0.9413517559567672,0.5563153959321931,421,34,12.382352941176471,23,4,1,1,0
fixed_420,residual_020,1.0,2014,306,2.9503289043868763,1.0018693789076831,0.59854510379583,409,34,12.029411764705882,20,4,2,0,0
fixed_420,residual_020,1.0,2015,306,2.953797613199824,0.9765623212585306,0.5807441494101531,395,34,11.617647058823529,19,3,0,0,0
fixed_420,residual_020,1.0,2016,306,2.9697546749953783,0.9959530239959442,0.5975189531288768,408,34,12.0,20,3,1,0,0
fixed_420,residual_020,1.0,2017,306,2.9139616213066057,0.995887086216629,0.5952808362730977,429,34,12.617647058823529,21,5,2,0,0
fixed_420,residual_020,1.0,2018,306,3.121856495929762,0.9637468827443155,0.5716778227340811,405,34,11.911764705882353,20,4,1,0,0
fixed_420,residual_020,1.0,2019,306,3.1185792518736424,0.9691416094791581,0.5767556710057121,391,34,11.5,19,2,0,0,0
fixed_420,residual_020,1.0,2020,306,2.9636384012412096,0.9881872275340791,0.5875690887087504,395,34,11.617647058823529,18,2,0,0,0
